0.0031415874858795635,0.0,0.9999950652018582,0.0,1.0,0.0,-0.9999950652018582,0.0,0.0031415874858795635,0.001533806243506864,0.0,0.4985494215018748,0
0.006283143965558951,0.0,0.9999802608561371,0.0,1.0,0.0,-0.9999802608561371,0.0,0.006283143965558951,0.0030721620372465737,0.0,0.49710366874856216,0
0.009424638433144006,0.0,0.9999555871089498,0.0,1.0,0.0,-0.9999555871089498,0.0,0.009424638433144006,0.004615052198268409,0.0,0.49566275600905785,0
0.012566039883352607,0.0,0.9999210442038161,0.0,1.0,0.0,-0.9999210442038161,0.0,0.012566039883352607,0.006162461498869447,0.0,0.4942266975045891,0
0.015707317311820675,0.0,0.9998766324816606,0.0,1.0,0.0,-0.9998766324816606,0.0,0.015707317311820675,0.007714374666744559,0.0,0.4927955074084734,0
0.018848439715408175,0.0,0.999822352380809,0.0,1.0,0.0,-0.999822352380809,0.0,0.018848439715408175,0.009270776385137342,0.0,0.4913691998459794,0
0.021989376092505106,0.0,0.999758204436984,0.0,1.0,0.0,-0.999758204436984,0.0,0.021989376092505106,0.010831651292991122,0.0,0.48994778889418666,0
0.02513009544333748,0.0,0.9996841892832999,0.0,1.0,0.0,-0.9996841892832999,0.0,0.02513009544333748,0.012396983985100802,0.0,0.4885312885818477,0
0.02827056677027325,0.0,0.9996003076502565,0.0,1.0,0.0,-0.9996003076502565,0.0,0.02827056677027325,0.013966759012264565,0.0,0.48711971288924855,0
0.03141075907812829,0.0,0.9995065603657316,0.0,1.0,0.0,-0.9995065603657316,0.0,0.03141075907812829,0.015540960881436682,0.0,0.4857130757480715,0
0.034550641374472266,0.0,0.9994029483549729,0.0,1.0,0.0,-0.9994029483549729,0.0,0.034550641374472266,0.017119574055880268,0.0,0.4843113910412573,0
0.03769018266993454,0.0,0.9992894726405892,0.0,1.0,0.0,-0.9992894726405892,0.0,0.03769018266993454,0.01870258295532059,0.0,0.482914672602868,0
0.040829351978509995,0.0,0.9991661343425401,0.0,1.0,0.0,-0.9991661343425401,0.0,0.040829351978509995,0.02028997195609884,0.0,0.48152293421795084,0
0.0439681183178649,0.0,0.9990329346781247,0.0,1.0,0.0,-0.9990329346781247,0.0,0.0439681183178649,0.02188172539132647,0.0,0.4801361896224017,0
0.04710645070964266,0.0,0.99888987496197,0.0,1.0,0.0,-0.99888987496197,0.0,0.04710645070964266,0.023477827551039672,0.0,0.4787544525028299,0
0.050244318179769556,0.0,0.9987369566060175,0.0,1.0,0.0,-0.9987369566060175,0.0,0.050244318179769556,0.025078262682354586,0.0,0.47737773649642307,0
