-1.1589600504001793e-16,-0.8253961222563376,1.889855318991493e-17,0.0,0.0,0.0,0.0,1.6742134664730082e-16,-0.7600571317966119,-0.5642905373393052,0.2771501179393196,-2.823369672343905e-17,0.0
-1.1589600504001793e-16,-0.7439398387534233,1.4769387233842187e-16,0.0171486912637714,0.017148691263771484,0.017148691263771415,0.017148691263771446,1.6676530677287565e-16,-0.8002967828325154,-0.5199543363365149,0.2738389661358302,-2.8362407378868446e-17,0.0
-1.1589600504001793e-16,-0.679784849965549,2.1344221207729164e-16,0.030655004692797555,0.030655004692797673,0.030655004692797576,0.03065500469279764,1.7170171704469505e-16,-0.8213539455777517,-0.4884510583817675,0.2608325838133373,-2.4719872964289453e-17,0.0
-1.1589600504001793e-16,-0.6293085827122896,1.100140188296112e-16,0.041281587272431135,0.0412815872724312,0.04128158727243114,0.04128158727243118,1.7500675440858174e-16,-0.8372842136470593,-0.4654953018281779,0.25104764724939527,-2.2729186444813506e-17,0.0
-1.1589600504001793e-16,-0.5924173703591942,2.1957970280778243e-16,0.049048158294135405,0.04904815829413555,0.04904815829413545,0.04904815829413551,1.7610945313463861e-16,-0.8489103152019462,-0.44988179814110446,0.24410655840090384,-1.8484049019662177e-17,0.0
-1.1589600504001793e-16,-0.567308623700547,1.136704929923604e-16,0.054334210222271674,0.05433421022227176,0.0543342102222717,0.05433421022227174,1.7840853417973362e-16,-0.8571896934514179,-0.44003519763624155,0.23939640081861444,-1.52745779805196e-17,0.0
-1.1589600504001793e-16,-0.5513861675377049,1.877192960066475e-16,0.05768630625655421,0.05768630625655433,0.05768630625655425,0.057686306256554305,1.7757962840743714e-16,-0.863019687068479,-0.4344041907118813,0.2362682383239196,-1.0914934240262416e-17,0.0
-1.1589600504001793e-16,-0.5420706914890363,8.262402362473277e-17,0.05964745910890551,0.05964745910890557,0.05964745910890553,0.05964745910890556,1.7971208371363586e-16,-0.8671315171093653,-0.4316923422832849,0.2341619333978421,-7.38935371199743e-18,0.0
-1.1589600504001793e-16,-0.5372298211155553,6.13953821745248e-17,0.0606665897138489,0.060666589713848945,0.06066658971384891,0.06066658971384894,1.808030447498512e-16,-0.870068071733812,-0.4309237355288238,0.2326495726915941,-4.0583998693429334e-18,0.0
-1.1589600504001793e-16,-0.5352812027905491,8.895222576524988e-17,0.06107682515069228,0.06107682515069234,0.06107682515069229,0.06107682515069233,1.810019348234565e-16,-0.8722085853219662,-0.43141138053889316,0.23142855184671168,-2.523435344533207e-19,0.0
-1.1589600504001793e-16,-0.5351260109603531,1.0319615690150958e-16,0.06110949711494409,0.06110949711494416,0.0611094971149441,0.06110949711494414,1.810509468298399e-16,-0.8738079001850654,-0.43269171289946184,0.23029533285511802,3.850619072482774e-18,0.0
