0.0,0.5235987755982989,0.0,0.05235987755982985,0.0,0.19540972333137066
-8.969164651171058e-16,0.517577389678918,2.3743615091212256e-16,0.05166134807239378,4.841177299825181e-16,0.19349361905099063
-8.974509533674644e-16,0.5108398515342131,2.3434533752729765e-16,0.050945924334393516,4.808159525078108e-16,0.191175829126487
-8.980326117336556e-16,0.5034034289936533,2.309339142700298e-16,0.05015062070871235,4.86508480673681e-16,0.1886412160725102
-8.986576149761682e-16,0.4952862655350099,2.272102043739301e-16,0.04927883662326245,4.896499493626496e-16,0.18588406035737345
-8.99321949100159e-16,0.4865073443126498,2.231829162702302e-16,0.04834420984844626,4.925424012883803e-16,0.18286162554362825
-9.000214399181568e-16,0.4770864512860442,2.1886112667316201e-16,0.04737107508509035,5.000332084321484e-16,0.17950288653062635
-9.57948192761665e-16,0.46704413751277424,4.547151445090399e-16,0.04636730970077849,5.264019289794885e-16,0.17580643688062264
-9.01508567500595e-16,0.4564016806709701,2.093720871299352e-16,0.04531833027917887,4.872002391778976e-16,0.17184313990376418
-9.02287315618116e-16,0.4451810458765754,2.0422467460864163e-16,0.04421598485617624,4.593740309552672e-16,0.16765575325794851
-9.030835009277387e-16,0.43340484586131234,1.9882239920064915e-16,0.04306006119858401,4.753095071044655e-16,0.1632602312253088
-9.554620056493644e-16,0.4210963005774079,4.344752488505426e-16,0.041852441343010784,5.07526967053413e-16,0.15866622037679068
-9.547098101846488e-16,0.4082791962954773,4.2881368580934007e-16,0.04059537047753387,5.344902329318397e-16,0.15388258926734621
-9.539021866523346e-16,0.3949778442619227,4.229310109303904e-16,0.039291173911366425,5.564634595819649e-16,0.1489182698244166
-9.530377456605651e-16,0.3812170389823104,4.16837417070164e-16,0.037942223228945526,5.751667941328417e-16,0.1437823409864829
-9.521152420709694e-16,0.36702201619702113,4.1054332358365443e-16,0.03655093210800509,6.020894259637841e-16,0.13848402446915895
-9.511335938703925e-16,0.3524184106152897,4.0405936335477464e-16,0.03511975422201462,5.658761926731741e-16,0.13303267314919553
-9.500918997654319e-16,0.33743221347345215,3.9739636941090246e-16,0.033651180921010146,5.94137950132446e-16,0.1274377591225106
-9.489894554047235e-16,0.3220897299828229,3.905653611240727e-16,0.03214773861743802,6.256717664498571e-16,0.12170886186359689
-9.478257681457036e-16,0.3064175367321244,3.8357753000424507e-16,0.030611985868973242,6.171961863345988e-16,0.1158556564853868
-9.46600570294347e-16,0.2904424391088361,3.764442250929853e-16,0.02904651013024578,6.753375549126566e-16,0.10988790206971545
-9.453138307580686e-16,0.2741914288031177,3.6917693796871164e-16,0.02745392414506066,6.673471755202604e-16,0.10381543003099925
-9.439657650634844e-16,0.25769164145725043,3.617872873774304e-16,0.025836861957994842,6.895894367346664e-16,0.09764813247194828
-9.425568437020318e-16,0.24097031452265782,3.5428700350552296e-16,0.024197974533803995,7.159726085451688e-16,0.09139595048797816
-9.410877987773984e-16,0.22405474538562523,3.4668791191367055e-16,0.022539924984046215,7.074655375451503e-16,0.08506886237593932
-9.395596289393928e-16,0.20697224982188564,3.3900191715344945e-16,0.020865383412506676,6.845780404156673e-16,0.078676871702904
-9.379736025991262e-16,0.18975012083905102,3.312409860903543e-16,0.019177021404333843,6.821808876203033e-16,0.07222999519205046
-9.363312594302477e-16,0.17241558796478546,3.23417130959184e-16,0.01747750619834485,6.778481556685735e-16,0.06573825038538987
-9.346344101703985e-16,0.1549957770373151,3.1554239217968195e-16,0.015769494597410845,6.386119901653525e-16,0.05921164304722197
-9.32885134746036e-16,0.13751767055356293,3.0762882096216856e-16,0.014055626688066153,6.343877051330422e-16,0.05266015427795073
-9.310857787523083e-16,0.12000806862881962,2.996884617345906e-16,0.01233851945698534,6.461640544472107e-16,0.04609372731536493
-9.292389483277232e-16,0.10249355062037978,2.9173333442393763e-16,0.010620760408097401,6.353690440740958e-16,0.039522254009772696
-9.273475034709927e-16,0.08500043746609379,2.83775416626377e-16,0.008904901298966133,6.261431169768414e-16,0.03295556097055184
-9.254145498545675e-16,0.06755475478715146,2.758266257016776e-16,0.007193452127356136,6.358807000094909e-16,0.02640339539470719
-9.234434291961094e-16,0.05018219680281726,2.678988008285982e-16,0.005488875507285786,6.431099599535656e-16,0.019875410602813563
-9.214377082553914e-16,0.03290809110312257,2.6000368505886264e-16,0.003793581576527313,6.55750948788582e-16,0.013381151323941133
-9.194011665299637e-16,0.015757364323770406,2.521529074081514e-16,0.002109923572810578,6.420221883326644e-16,0.006930038788328321
-9.173377827282956e-16,-0.0012454912342743138,2.4435796502322053e-16,0.0004401942023476346,6.660213493072499e-16,0.0005313557040035899
-9.174654467673093e-16,-0.018076449999886748,-8.292484941799934e-18,-0.0012133770993791415,6.768973254844714e-16,-0.005805768789804507
-9.17398302811244e-16,-0.034711984502843116,-1.592395679415056e-17,-0.002848625948588828,6.90495759051399e-16,-0.012072374084803536
-9.172905472098785e-16,-0.05112909568401652,-2.3455227992786853e-17,-0.00446345381338166,7.216355743538495e-16,-0.01825968286206833
